13:12:37 DONE: file:/media/Music/Date/2013.01/Mike Oldfield - Exposed_Disco 2/VIDEO_TS/VTS_01_7.VOB, audio:-1, size:512x408
13:31:46 DONE: file:/media/Music/Date/2013.01/Mike Oldfield - Exposed_Disco 2/VIDEO_TS/VTS_01_1.VOB, audio:-1, size:512x408
13:37:18 DONE: file:/media/Music/Date/2013.01/Mike Oldfield - Exposed_Disco 2/VIDEO_TS/VTS_01_2.VOB, audio:-1, size:512x408
13:58:45 DONE: file:/media/Music/Date/2013.01/Mike Oldfield - Exposed_Disco 2/VIDEO_TS/VTS_01_6.VOB, audio:-1, size:512x408
14:02:42 DONE: file:/media/Music/Date/2013.01/Mike Oldfield - Exposed_Disco 2/VIDEO_TS/VTS_01_3.VOB, audio:-1, size:512x408
14:24:21 DONE: file:/media/Music/Date/2013.01/Mike Oldfield - Exposed_Disco 2/VIDEO_TS/VTS_01_4.VOB, audio:-1, size:512x408
14:28:23 DONE: file:/media/Music/Date/2013.01/Mike Oldfield - Exposed_Disco 2/VIDEO_TS/VTS_01_5.VOB, audio:-1, size:512x408
14:59:00 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 1 - LostFilm.TV/Breaking.Bad.s01e03.rus.LostFilm.TV.avi, audio:-1, size:512x288
15:01:24 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 1 - LostFilm.TV/Breaking.Bad.s01e01.rus.LostFilm.TV.avi, audio:-1, size:512x288
15:29:59 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 1 - LostFilm.TV/Breaking.Bad.s01e02.rus.LostFilm.TV.avi, audio:-1, size:512x288
15:32:38 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 1 - LostFilm.TV/Breaking.Bad.s01e04.rus.LostFilm.TV.avi, audio:-1, size:512x288
16:00:30 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 1 - LostFilm.TV/Breaking.Bad.s01e07.rus.LostFilm.TV.avi, audio:-1, size:512x288
16:04:32 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 1 - LostFilm.TV/Breaking.Bad.s01e06.rus.LostFilm.TV.avi, audio:-1, size:512x288
16:31:13 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 1 - LostFilm.TV/Breaking.Bad.s01e05.rus.LostFilm.TV.avi, audio:-1, size:512x288
16:34:51 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 2 - LostFilm.TV/Breaking.Bad.S02E10.rus.LostFilm.TV.avi, audio:-1, size:512x294
17:02:11 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 2 - LostFilm.TV/Breaking.Bad.S02E11.rus.LostFilm.TV.avi, audio:-1, size:512x294
17:05:11 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 2 - LostFilm.TV/Breaking.Bad.S02E07.rus.LostFilm.TV.avi, audio:-1, size:512x294
17:32:57 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 2 - LostFilm.TV/Breaking.Bad.S02E06.rus.LostFilm.TV.avi, audio:-1, size:512x294
17:36:29 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 2 - LostFilm.TV/Breaking.Bad.S02E05.rus.LostFilm.TV.avi, audio:-1, size:512x294
18:02:58 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 2 - LostFilm.TV/Breaking.Bad.S02E04.rus.LostFilm.TV.avi, audio:-1, size:512x294
18:07:52 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 2 - LostFilm.TV/Breaking.Bad.S02E12.rus.LostFilm.TV.avi, audio:-1, size:512x294
18:34:08 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 2 - LostFilm.TV/Breaking.Bad.S02E13.rus.LostFilm.TV.avi, audio:-1, size:512x294
18:38:47 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 2 - LostFilm.TV/Breaking.Bad.S02E09.rus.LostFilm.TV.avi, audio:-1, size:512x294
19:05:00 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 2 - LostFilm.TV/Breaking.Bad.S02E03.rus.LostFilm.TV.avi, audio:-1, size:512x294
19:09:16 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 2 - LostFilm.TV/Breaking.Bad.S02E08.rus.LostFilm.TV.avi, audio:-1, size:512x294
19:36:34 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 3 - LostFilm.TV/Breaking.Bad.S03E03.rus.LostFilm.TV.avi, audio:-1, size:512x294
19:39:15 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 3 - LostFilm.TV/Breaking.Bad.S03E09.rus.LostFilm.TV.avi, audio:-1, size:512x288
20:07:08 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 3 - LostFilm.TV/Breaking.Bad.S03E12.rus.LostFilm.TV.avi, audio:-1, size:512x288
20:11:19 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 3 - LostFilm.TV/Breaking.Bad.S03E07.rus.LostFilm.TV.avi, audio:-1, size:512x294
20:38:41 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 3 - LostFilm.TV/Breaking.Bad.S03E05.rus.LostFilm.TV.avi, audio:-1, size:512x294
20:42:43 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 3 - LostFilm.TV/Breaking.Bad.S03E02.rus.LostFilm.TV.avi, audio:-1, size:512x294
21:09:10 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 3 - LostFilm.TV/Breaking.Bad.S03E11.rus.LostFilm.TV.avi, audio:-1, size:512x288
21:14:19 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 3 - LostFilm.TV/Breaking.Bad.S03E01.rus.LostFilm.TV.avi, audio:-1, size:512x294
21:41:32 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 3 - LostFilm.TV/Breaking.Bad.S03E08.rus.LostFilm.TV.avi, audio:-1, size:512x294
21:45:56 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 3 - LostFilm.TV/Breaking.Bad.S03E06.rus.LostFilm.TV.avi, audio:-1, size:512x294
22:12:30 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 3 - LostFilm.TV/Breaking.Bad.S03E13.rus.LostFilm.TV.avi, audio:-1, size:512x288
22:16:33 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 3 - LostFilm.TV/Breaking.Bad.S03E10.rus.LostFilm.TV.avi, audio:-1, size:512x288
22:44:11 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 3 - LostFilm.TV/Breaking.Bad.S03E04.rus.LostFilm.TV.avi, audio:-1, size:512x294
22:48:11 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 4 - LostFilm.TV/Breaking.Bad.S04E01.rus.LostFilm.TV.avi, audio:-1, size:512x290
23:15:06 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 4 - LostFilm.TV/Breaking.Bad.S04E10.rus.LostFilm.TV.avi, audio:-1, size:512x290
23:19:29 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 4 - LostFilm.TV/Breaking.Bad.S04E06.rus.LostFilm.TV.avi, audio:-1, size:512x290
23:45:37 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 4 - LostFilm.TV/Breaking.Bad.S04E09.rus.LostFilm.TV.avi, audio:-1, size:512x290
23:51:25 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 4 - LostFilm.TV/Breaking.Bad.S04E11.rus.LostFilm.TV.avi, audio:-1, size:512x290
00:17:28 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 4 - LostFilm.TV/Breaking.Bad.S04E08.rus.LostFilm.TV.avi, audio:-1, size:512x290
00:21:44 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 4 - LostFilm.TV/Breaking.Bad.S04E04.rus.LostFilm.TV.avi, audio:-1, size:512x290
00:47:21 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 4 - LostFilm.TV/Breaking.Bad.S04E03.rus.LostFilm.TV.avi, audio:-1, size:512x290
00:54:20 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 4 - LostFilm.TV/Breaking.Bad.S04E13.rus.LostFilm.TV.avi, audio:-1, size:512x290
01:18:01 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 4 - LostFilm.TV/Breaking.Bad.S04E07.rus.LostFilm.TV.avi, audio:-1, size:512x290
01:25:51 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 4 - LostFilm.TV/Breaking.Bad.S04E05.rus.LostFilm.TV.avi, audio:-1, size:512x290
01:48:34 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 4 - LostFilm.TV/Breaking.Bad.S04E02.rus.LostFilm.TV.avi, audio:-1, size:512x290
01:56:28 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 4 - LostFilm.TV/Breaking.Bad.S04E12.rus.LostFilm.TV.avi, audio:-1, size:512x290
02:18:14 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 5 - LostFilm.TV/Breaking.Bad.S05E06.rus.LostFilm.TV.avi, audio:-1, size:512x284
02:25:48 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 5 - LostFilm.TV/Breaking.Bad.S05E07.rus.LostFilm.TV.avi, audio:-1, size:512x284
02:47:41 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 5 - LostFilm.TV/Breaking.Bad.S05E05.rus.LostFilm.TV.avi, audio:-1, size:512x284
02:55:47 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 5 - LostFilm.TV/Breaking.Bad.S05E12.rus.LostFilm.TV.avi, audio:-1, size:512x284
03:18:09 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 5 - LostFilm.TV/Breaking.Bad.S05E11.rus.LostFilm.TV.avi, audio:-1, size:512x284
03:26:09 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 5 - LostFilm.TV/Breaking.Bad.S05E03.rus.LostFilm.TV.avi, audio:-1, size:512x284
03:48:10 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 5 - LostFilm.TV/Breaking.Bad.S05E10.rus.LostFilm.TV.avi, audio:-1, size:512x284
03:55:08 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 5 - LostFilm.TV/Breaking.Bad.S05E08.rus.LostFilm.TV.avi, audio:-1, size:512x284
04:17:52 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 5 - LostFilm.TV/Breaking.Bad.S05E14.rus.LostFilm.TV.avi, audio:-1, size:512x284
04:29:01 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 5 - LostFilm.TV/Breaking.Bad.S05E16.rus.LostFilm.TV.avi, audio:-1, size:512x284
04:44:51 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 5 - LostFilm.TV/Breaking.Bad.S05E01.rus.LostFilm.TV.avi, audio:-1, size:512x284
04:58:25 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 5 - LostFilm.TV/Breaking.Bad.S05E04.rus.LostFilm.TV.avi, audio:-1, size:512x284
05:13:45 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 5 - LostFilm.TV/Breaking.Bad.S05E02.rus.LostFilm.TV.avi, audio:-1, size:512x284
05:27:48 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 5 - LostFilm.TV/Breaking.Bad.S05E13.rus.LostFilm.TV.avi, audio:-1, size:512x284
05:44:20 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 5 - LostFilm.TV/Breaking.Bad.S05E09.rus.LostFilm.TV.avi, audio:-1, size:512x284
06:01:51 DONE: file:/media/Serials/Breaking Bad/Breaking Bad 5 - LostFilm.TV/Breaking.Bad.S05E15.rus.LostFilm.TV.avi, audio:-1, size:512x284
06:33:33 DONE: file:/media/Serials/Priklucheniya.Sherloka.Xolmsa.i.Doktora.Vatsona.1979-1986.XviD.DVDRip-Kinozal.TV/01.seriya.Znakomstvo.1979.XviD.DVDRip.Kinozal.TV.avi, audio:-1, size:512x368
06:56:59 DONE: file:/media/Serials/Priklucheniya.Sherloka.Xolmsa.i.Doktora.Vatsona.1979-1986.XviD.DVDRip-Kinozal.TV/07.seriya.Sobaka.Baskerviley.1981.XviD.DVDRip.Kinozal.TV.avi, audio:-1, size:512x368
07:29:54 DONE: file:/media/Serials/Priklucheniya.Sherloka.Xolmsa.i.Doktora.Vatsona.1979-1986.XviD.DVDRip-Kinozal.TV/06.seriya.Sobaka.Baskerviley.1981.XviD.DVDRip.Kinozal.TV.avi, audio:-1, size:512x368
07:47:06 DONE: file:/media/Serials/Priklucheniya.Sherloka.Xolmsa.i.Doktora.Vatsona.1979-1986.XviD.DVDRip-Kinozal.TV/02.seriya.Krovavaja.nadpis.1979.XviD.DVDRip.Kinozal.TV.avi, audio:-1, size:512x368
08:24:52 DONE: file:/media/Serials/Priklucheniya.Sherloka.Xolmsa.i.Doktora.Vatsona.1979-1986.XviD.DVDRip-Kinozal.TV/11.seriya.20.vek.nachinaetsja.1986.XviD.DVDRip.Kinozal.TV.avi, audio:-1, size:512x368
08:46:49 DONE: file:/media/Serials/Priklucheniya.Sherloka.Xolmsa.i.Doktora.Vatsona.1979-1986.XviD.DVDRip-Kinozal.TV/10.seriya.20.vek.nachinaetsja.1986.XviD.DVDRip.Kinozal.TV.avi, audio:-1, size:512x368
09:21:08 DONE: file:/media/Serials/Priklucheniya.Sherloka.Xolmsa.i.Doktora.Vatsona.1979-1986.XviD.DVDRip-Kinozal.TV/09.seriya.Sokrovisha.Agry.1983.XviD.DVDRip.Kinozal.TV.avi, audio:-1, size:512x368
09:36:55 DONE: file:/media/Serials/Priklucheniya.Sherloka.Xolmsa.i.Doktora.Vatsona.1979-1986.XviD.DVDRip-Kinozal.TV/04.seriya.Smertelnaya.sxvatka.1980.XviD.DVDRip.Kinozal.TV.avi, audio:-1, size:512x368
10:14:55 DONE: file:/media/Serials/Priklucheniya.Sherloka.Xolmsa.i.Doktora.Vatsona.1979-1986.XviD.DVDRip-Kinozal.TV/08.seriya.Sokrovisha.Agry.1983.XviD.DVDRip.Kinozal.TV.avi, audio:-1, size:512x368
10:23:54 DONE: file:/media/Serials/Priklucheniya.Sherloka.Xolmsa.i.Doktora.Vatsona.1979-1986.XviD.DVDRip-Kinozal.TV/03.seriya.Korol.shantaza.1980.XviD.DVDRip.Kinozal.TV.avi, audio:-1, size:512x368
10:40:10 DONE: file:/media/Serials/Scrubs/Season 3/Scrubs 3х21 My Self-Examination.avi, audio:-1, size:512x384
11:00:16 DONE: file:/media/Serials/Scrubs/Season 3/Scrubs 3х12 My Catalyst.avi, audio:-1, size:512x384
11:03:14 DONE: file:/media/Serials/Priklucheniya.Sherloka.Xolmsa.i.Doktora.Vatsona.1979-1986.XviD.DVDRip-Kinozal.TV/05.seriya.Oxota.na.tigra.1980.XviD.DVDRip.Kinozal.TV.avi, audio:-1, size:512x368
11:16:19 DONE: file:/media/Serials/Scrubs/Season 3/Scrubs 3х08 My Friend the Doctor.avi, audio:-1, size:512x384
11:19:37 DONE: file:/media/Serials/Scrubs/Season 3/Scrubs 3х02 My Journey.avi, audio:-1, size:512x384
11:36:21 DONE: file:/media/Serials/Scrubs/Season 3/Scrubs 3х11 My Clean Break.avi, audio:-1, size:512x384
11:37:22 DONE: file:/media/Serials/Scrubs/Season 3/Scrubs 3х04 My Lucky Night.avi, audio:-1, size:512x384
11:52:44 DONE: file:/media/Serials/Scrubs/Season 3/Scrubs 3х17 My Moment of Un-Truth.avi, audio:-1, size:512x384
11:53:23 DONE: file:/media/Serials/Scrubs/Season 3/Scrubs 3х05 My Brother, Where Art Thou.avi, audio:-1, size:512x384
09:19:51 DONE: file:/media/Serials/Scrubs/Season 4/Scrubs 4x14 My Lucky Charm.avi, audio:-1, size:512x384
09:20:58 DONE: file:/media/Serials/Scrubs/Season 4/Scrubs 4x01 My Old Friend's New Friend.avi, audio:-1, size:512x384
09:36:31 DONE: file:/media/Serials/Scrubs/Season 4/Scrubs 4x16 My Quarantine.avi, audio:-1, size:512x384
09:37:47 DONE: file:/media/Serials/Scrubs/Season 4/Scrubs 4x15 My Hypocritical Oath.avi, audio:-1, size:512x384
09:52:54 DONE: file:/media/Serials/Scrubs/Season 4/Scrubs 4x20 My Boss's Free Haircut.avi, audio:-1, size:512x384
09:54:26 DONE: file:/media/Serials/Scrubs/Season 4/Scrubs 4x12 My Best Moment.avi, audio:-1, size:512x384
10:09:36 DONE: file:/media/Serials/Scrubs/Season 4/Scrubs 4x03 My New Game.avi, audio:-1, size:512x384
10:11:16 DONE: file:/media/Serials/Scrubs/Season 4/Scrubs 4x10 My Female Trouble.avi, audio:-1, size:512x384
10:25:55 DONE: file:/media/Serials/Scrubs/Season 4/Scrubs 4x02 My Office.avi, audio:-1, size:512x384
10:27:28 DONE: file:/media/Serials/Scrubs/Season 4/Scrubs 4x09 My Malpractical Decision.avi, audio:-1, size:512x384
10:42:05 DONE: file:/media/Serials/Scrubs/Season 4/Scrubs 4x04 My First Kill.avi, audio:-1, size:512x384
10:44:15 DONE: file:/media/Serials/Scrubs/Season 4/Scrubs 4x25 My Changing Ways.avi, audio:-1, size:512x384
10:58:44 DONE: file:/media/Serials/Scrubs/Season 4/Scrubs 4x23 My Faith in Humanity.avi, audio:-1, size:512x384
11:01:04 DONE: file:/media/Serials/Scrubs/Season 4/Scrubs 4x18 My Roommates.avi, audio:-1, size:512x384
11:15:36 DONE: file:/media/Serials/Scrubs/Season 4/Scrubs 4x17 My Life In Four Cameras.avi, audio:-1, size:512x384
11:17:28 DONE: file:/media/Serials/Scrubs/Season 4/Scrubs 4x08 My Last Chance.avi, audio:-1, size:512x384
11:32:13 DONE: file:/media/Serials/Scrubs/Season 4/Scrubs 4x24 My Drive-By.avi, audio:-1, size:512x384
11:34:01 DONE: file:/media/Serials/Scrubs/Season 4/Scrubs 4x13 My Ocardial Infarction.avi, audio:-1, size:512x384
11:49:09 DONE: file:/media/Serials/Scrubs/Season 4/Scrubs 4x22 My Big Move.avi, audio:-1, size:512x384
11:50:52 DONE: file:/media/Serials/Scrubs/Season 4/Scrubs 4x05 Her Story.avi, audio:-1, size:512x384
12:05:41 DONE: file:/media/Serials/Scrubs/Season 4/Scrubs 4x06 My Cake.avi, audio:-1, size:512x384
12:07:36 DONE: file:/media/Serials/Scrubs/Season 4/Scrubs 4x21 My Lips Are Sealed.avi, audio:-1, size:512x384
12:22:17 DONE: file:/media/Serials/Scrubs/Season 5/Scrubs 5x06 My Missed Perception.avi, audio:-1, size:512x384
12:24:25 DONE: file:/media/Serials/Scrubs/Season 5/Scrubs 5x18 My New Suit.avi, audio:-1, size:512x384
12:39:15 DONE: file:/media/Serials/Scrubs/Season 5/Scrubs 5x17 My Chopped Liver.avi, audio:-1, size:512x384
12:41:17 DONE: file:/media/Serials/Scrubs/Season 5/Scrubs 5x21 My Fallen Idol.avi, audio:-1, size:512x384
12:56:25 DONE: file:/media/Serials/Scrubs/Season 5/Scrubs 5x10 Her Story II.avi, audio:-1, size:512x384
12:58:13 DONE: file:/media/Serials/Scrubs/Season 5/Scrubs 5x11 My Buddy's Booty.avi, audio:-1, size:512x384
13:13:52 DONE: file:/media/Serials/Scrubs/Season 5/Scrubs 5x16 My Bright Idea.avi, audio:-1, size:512x384
13:14:53 DONE: file:/media/Serials/Scrubs/Season 5/Scrubs 5x13 My Five Stages.avi, audio:-1, size:512x384
13:30:45 DONE: file:/media/Serials/Scrubs/Season 5/Scrubs 5x04 My Jiggly Ball.avi, audio:-1, size:512x384
13:31:46 DONE: file:/media/Serials/Scrubs/Season 5/Scrubs 5x15 My Extra Mile.avi, audio:-1, size:512x384
13:47:44 DONE: file:/media/Serials/Scrubs/Season 5/Scrubs 5x14 My Own Personal Hell.avi, audio:-1, size:512x384
13:48:22 DONE: file:/media/Serials/Scrubs/Season 5/Scrubs 5x23 My Urologist.avi, audio:-1, size:512x384
14:04:59 DONE: file:/media/Serials/Scrubs/Season 5/Scrubs 5x09 My Half-Acre.avi, audio:-1, size:512x384
14:05:36 DONE: file:/media/Serials/Scrubs/Season 5/Scrubs 5x19 His Story III.avi, audio:-1, size:512x384
14:21:57 DONE: file:/media/Serials/Scrubs/Season 5/Scrubs 5x02 My Rite of Passage.avi, audio:-1, size:512x384
14:23:31 DONE: file:/media/Serials/Scrubs/Season 5/Scrubs 5x07 My Way Home.avi, audio:-1, size:512x384
14:40:01 DONE: file:/media/Serials/Scrubs/Season 5/Scrubs 5x20 My Lunch.avi, audio:-1, size:512x384
14:40:34 DONE: file:/media/Serials/Scrubs/Season 5/Scrubs 5x03 My Day at the Races.avi, audio:-1, size:512x384
14:57:05 DONE: file:/media/Serials/Scrubs/Season 5/Scrubs 5x05 My New God.avi, audio:-1, size:512x384
14:57:47 DONE: file:/media/Serials/Scrubs/Season 5/Scrubs 5x01 My Intern's Eyes.avi, audio:-1, size:512x384
15:14:12 DONE: file:/media/Serials/Scrubs/Season 5/Scrubs 5x08 My Big Bird.avi, audio:-1, size:512x384
15:15:02 DONE: file:/media/Serials/Scrubs/Season 5/Scrubs 5x24 My Transition.avi, audio:-1, size:512x384
15:31:26 DONE: file:/media/Serials/Scrubs/Season 5/Scrubs 5x12 My Cabbage.avi, audio:-1, size:512x384
15:32:02 DONE: file:/media/Serials/Scrubs/Season 5/Scrubs 5x22 My Deja Vu, My Deja Vu.avi, audio:-1, size:512x384
15:47:59 DONE: file:/media/Serials/Scrubs/Season 6/Scrubs 6x02 My Best Friend's Baby's Baby and My Baby's Baby.avi, audio:-1, size:512x384
15:49:47 DONE: file:/media/Serials/Scrubs/Season 6/Scrubs 6x19 My Cold Shower.avi, audio:-1, size:512x384
16:04:19 DONE: file:/media/Serials/Scrubs/Season 6/Scrubs 6x14 My No Good Reason.avi, audio:-1, size:512x384
16:06:37 DONE: file:/media/Serials/Scrubs/Season 6/Scrubs 6x11 My Night to Remember.avi, audio:-1, size:512x384
16:20:55 DONE: file:/media/Serials/Scrubs/Season 6/Scrubs 6x10 My Therapeutic Month.avi, audio:-1, size:512x384
16:22:53 DONE: file:/media/Serials/Scrubs/Season 6/Scrubs 6x13 My Scrubs.avi, audio:-1, size:512x384
16:37:22 DONE: file:/media/Serials/Scrubs/Season 6/Scrubs 6x09 My Perspective.avi, audio:-1, size:512x384
16:39:11 DONE: file:/media/Serials/Scrubs/Season 6/Scrubs 6x16 My Words of Wisdom.avi, audio:-1, size:512x384
16:54:03 DONE: file:/media/Serials/Scrubs/Season 6/Scrubs 6x21 My Rabbit.avi, audio:-1, size:512x384
16:58:53 DONE: file:/media/Serials/Scrubs/Season 6/Scrubs 6x15 My Long Goodbye.avi, audio:-1, size:512x384
17:10:44 DONE: file:/media/Serials/Scrubs/Season 6/Scrubs 6x03 My Coffee.avi, audio:-1, size:512x384
17:15:23 DONE: file:/media/Serials/Scrubs/Season 6/Scrubs 6x07 His Story IV.avi, audio:-1, size:512x384
17:27:37 DONE: file:/media/Serials/Scrubs/Season 6/Scrubs 6x22 My Point of No Return.avi, audio:-1, size:512x384
17:34:04 DONE: file:/media/Serials/Scrubs/Season 6/Scrubs 6x06 My Musical.avi, audio:-1, size:512x384
17:44:10 DONE: file:/media/Serials/Scrubs/Season 6/Scrubs 6x04 My House.avi, audio:-1, size:512x384
17:50:51 DONE: file:/media/Serials/Scrubs/Season 6/Scrubs 6x01 My Mirror Image.avi, audio:-1, size:512x384
18:00:48 DONE: file:/media/Serials/Scrubs/Season 6/Scrubs 6x17 Their Story.avi, audio:-1, size:512x384
18:07:39 DONE: file:/media/Serials/Scrubs/Season 6/Scrubs 6x12 My Fishbowl.avi, audio:-1, size:512x384
18:20:22 DONE: file:/media/Serials/Scrubs/Season 6/Scrubs 6x20 My Conventional Wisdom.avi, audio:-1, size:512x384
18:24:13 DONE: file:/media/Serials/Scrubs/Season 6/Scrubs 6x18 My Turf War.avi, audio:-1, size:512x384
18:36:43 DONE: file:/media/Serials/Scrubs/Season 6/Scrubs 6x05 My Friend with Money.avi, audio:-1, size:512x384
18:40:49 DONE: file:/media/Serials/Scrubs/Season 6/Scrubs 6x08 My Road to Nowhere.avi, audio:-1, size:512x384
18:53:01 DONE: file:/media/Serials/Scrubs/Season 7/Scrubs 7x06 My Number One Doctor.avi, audio:-1, size:512x384
18:57:18 DONE: file:/media/Serials/Scrubs/Season 7/Scrubs 7x08 My Manhood.avi, audio:-1, size:512x384
19:09:28 DONE: file:/media/Serials/Scrubs/Season 7/Scrubs 7x09 My Dumb Luck.avi, audio:-1, size:512x384
19:14:29 DONE: file:/media/Serials/Scrubs/Season 7/Scrubs 7x11 My Princess.avi, audio:-1, size:512x384
19:25:47 DONE: file:/media/Serials/Scrubs/Season 7/Scrubs 7x07 My Bad Too.avi, audio:-1, size:512x384
19:31:14 DONE: file:/media/Serials/Scrubs/Season 7/Scrubs 7x02 My Hard Labor.avi, audio:-1, size:512x384
19:42:23 DONE: file:/media/Serials/Scrubs/Season 7/Scrubs 7x01 My Own Worst Enemy.avi, audio:-1, size:512x384
19:47:31 DONE: file:/media/Serials/Scrubs/Season 7/Scrubs 7x05 My Growing Pains.avi, audio:-1, size:512x384
19:58:16 DONE: file:/media/Serials/Scrubs/Season 7/Scrubs 7x03 My Inconvenient Truth.avi, audio:-1, size:512x384
20:04:05 DONE: file:/media/Serials/Scrubs/Season 7/Scrubs 7x04 My Identity Crisis.avi, audio:-1, size:512x384
20:14:15 DONE: file:/media/Serials/Scrubs/Season 7/Scrubs 7x10 My Waste of Time.avi, audio:-1, size:512x384
20:20:40 DONE: file:/media/Serials/Scrubs/Season 8/Scrubs 8x04 My Happy Place.avi, audio:-1, size:512x384
20:29:52 DONE: file:/media/Serials/Scrubs/Season 8/Scrubs 8x15 My Soul on Fire (Part 2).avi, audio:-1, size:512x384
20:37:16 DONE: file:/media/Serials/Scrubs/Season 8/Scrubs 8x07 My New Role.avi, audio:-1, size:512x384
20:46:32 DONE: file:/media/Serials/Scrubs/Season 8/Scrubs 8x18 My Finale (Part 1).avi, audio:-1, size:512x384
20:53:42 DONE: file:/media/Serials/Scrubs/Season 8/Scrubs 8x08 My Lawyer's in Love.avi, audio:-1, size:512x384
21:03:21 DONE: file:/media/Serials/Scrubs/Season 8/Scrubs 8x16 My Cuz.avi, audio:-1, size:512x384
21:10:22 DONE: file:/media/Serials/Scrubs/Season 8/Scrubs 8x11 My Nah Nah Nah.avi, audio:-1, size:512x384
21:19:33 DONE: file:/media/Serials/Scrubs/Season 8/Scrubs 8x05 My ABC's.avi, audio:-1, size:512x384
21:27:13 DONE: file:/media/Serials/Scrubs/Season 8/Scrubs 8x19 My Finale (Part 2).avi, audio:-1, size:512x384
21:35:55 DONE: file:/media/Serials/Scrubs/Season 8/Scrubs 8x02 My Last Words.avi, audio:-1, size:512x384
21:43:31 DONE: file:/media/Serials/Scrubs/Season 8/Scrubs 8x17 My Chief Concern.avi, audio:-1, size:512x384
21:52:46 DONE: file:/media/Serials/Scrubs/Season 8/Scrubs 8x14 My Soul on Fire (Part 1).avi, audio:-1, size:512x384
22:01:39 DONE: file:/media/Serials/Scrubs/Season 8/Scrubs 8x12 Their Story II.avi, audio:-1, size:512x384
22:10:41 DONE: file:/media/Serials/Scrubs/Season 8/Scrubs 8x09 My Absence.avi, audio:-1, size:512x384
22:18:37 DONE: file:/media/Serials/Scrubs/Season 8/Scrubs 8x03 My Saving Grace.avi, audio:-1, size:512x384
22:28:04 DONE: file:/media/Serials/Scrubs/Season 8/Scrubs 8x10 My Comedy Show.avi, audio:-1, size:512x384
22:35:17 DONE: file:/media/Serials/Scrubs/Season 8/Scrubs 8x06 My Cookie Pants.avi, audio:-1, size:512x384
22:45:48 DONE: file:/media/Serials/Scrubs/Season 8/Scrubs 8x01 My Jerks.avi, audio:-1, size:512x384
22:51:39 DONE: file:/media/Serials/Scrubs/Season 8/Scrubs 8x13 My Full Moon.avi, audio:-1, size:512x384
